#timestamp x y z q_x q_y q_z q_w
1627729518.17007 1.3502926919164 -0.177467293079265 0.0366098805203512 0.00109128340770675 -0.00021505634124659 -0.137987170550935 0.990433391811202
1627729518.33734 1.419343894575 -0.203020168499721 0.0152622506153963 0.000704225937771495 -0.000475125552946281 -0.146723358209731 0.98917720074676
1627729518.50443 1.50627205359183 -0.233656080593269 0.0109529607973141 0.00126270043746974 -0.000116684241396698 -0.153560563657052 0.988138424139918
1627729518.67067 1.61173558747149 -0.253650656556738 0.0322325531989521 0.0011374763072322 -0.000116258640045286 -0.159084663129251 0.987264282038316
1627729518.83786 1.6871180177838 -0.278680749168125 0.0186887595106333 0.00118892051946967 -0.000581822464152782 -0.163114147779509 0.986606315986667
1627729519.00535 1.78563802929884 -0.323710575800329 0.00973096375059257 0.00199089052167645 -7.51658905985248e-05 -0.167295491468237 0.985904787106453
1627729519.17159 1.86126596973314 -0.330629641254095 0.0370381772142844 0.00143008661428637 -0.000200393164690572 -0.171350949421888 0.985208996521587
1627729519.33918 1.94239346353373 -0.370627894656701 0.0247495885057332 0.00179963887218206 -0.000712539583942273 -0.174931323546125 0.984578735109423
1627729519.50662 2.0400783628213 -0.407429549916953 0.00145161828814013 0.0015854449031165 -2.39563771536402e-05 -0.179380859273627 0.983778426840519
1627729519.67266 2.13088035074567 -0.423523217849396 0.030501687167457 0.00144128899165776 -1.51017509184561e-05 -0.181349153562078 0.983417717432576
1627729519.83989 2.20954612013346 -0.468491152602444 0.0272981839944167 0.00231482777728445 -0.000303533447681739 -0.18236839802673 0.983227500043084
1627729520.00738 2.31317256179989 -0.509974124426351 0.00679516458705607 0.00134601426258747 -0.00046724927721192 -0.183645807329274 0.982991448271091
1627729520.17387 2.41230224636233 -0.534781115390534 0.031629369096117 0.00216569529558901 -0.000308741064364718 -0.184271273351515 0.98287298887509
1627729520.34092 2.5010253398861 -0.590266393003079 0.0408848386957904 0.00218793937626727 0.00110951563623046 -0.186286320859977 0.982492436895466
1627729520.50835 2.63006610211223 -0.632853263087553 0.00841005796178031 0.00102931596085277 -0.000548894213057684 -0.18706247036563 0.982347327275085
1627729520.67706 2.73188632479287 -0.658130520262612 0.032776402589308 0.00284243715633772 0.00121281074560119 -0.188317275837743 0.982103382166134
1627729520.84223 2.83301409399247 -0.714470091663072 0.0345302148935878 0.00252516937260881 -0.000152429682109805 -0.189079568040749 0.981958510953673
1627729521.00934 2.95585910793784 -0.753096526147169 0.0137734198935813 0.00147848204647694 0.000373217127184532 -0.190929542286289 0.981602559431343
1627729521.17622 3.08345766134729 -0.798564807360066 0.0248507400730988 0.00256549346240823 0.00174134055574682 -0.191893740583113 0.981410810161262
1627729521.34329 3.17111528281968 -0.844983042320057 0.0341354852409905 0.00250789224255159 0.000945746723920848 -0.193022194116388 0.981190729989908
1627729521.51085 3.30632367477245 -0.903419440650693 0.0176537339308791 0.00157795817736631 -8.98520725128841e-05 -0.193064931619242 0.981184709498397
1627729521.67713 3.43500509937444 -0.936013898633381 0.0212549061605404 0.00288563165424541 0.00246790833293797 -0.192957889898844 0.981199691848811
1627729521.8442 3.52646520836306 -0.990031582893255 0.0297468752929429 0.00289726105264118 0.000846352698751994 -0.18969064595409 0.981839268110123
1627729522.0118 3.65216273813175 -1.04074790877003 0.017124558861885 0.0020180549312983 0.00043670800070256 -0.186049659892524 0.982538172690655
1627729522.17797 3.78160768660939 -1.08363665049853 0.0259098983689507 0.00329881279785391 0.00166214254562085 -0.181836848318789 0.983321776281687
1627729522.34505 3.88508457107653 -1.13237911460948 0.0337767977109043 0.00256955369593056 0.00191739112929237 -0.177509511643595 0.984113862457548
1627729522.51222 4.00761827312653 -1.1681851873828 0.0111390157468552 0.0020131692340055 0.000113821042201434 -0.17227240191545 0.985047285023763
1627729522.68125 4.12952492628169 -1.21132076408678 0.0372681332367929 0.00385807167892583 0.00167610124953606 -0.167825732823379 0.985807704052782
1627729522.84603 4.23445827050159 -1.25703386326047 0.020857957539056 0.00340918152628675 0.00101713870754252 -0.162885850188229 0.986638506606461
1627729523.01329 4.36129632296242 -1.29436336421048 0.018942991188491 0.00155733834662202 -0.000700257869433773 -0.157972864035497 0.987441977315433
1627729523.17988 4.48066181200659 -1.32756726339036 0.0253932205844112 0.00262372150968167 -0.00066873752627007 -0.151289245195547 0.988485828509303
1627729523.347 4.58333397169031 -1.37634714863876 0.0203474801922915 0.00305628315739574 -0.000902966373574974 -0.141684104553166 0.989906792734527
1627729523.51431 4.70631678552659 -1.41923229534838 0.0126762085836454 0.00127380405353799 -0.00210613705755621 -0.129686358066121 0.99155201081006
1627729523.68107 4.84405335977459 -1.42296523106184 0.0310149212913906 0.00244514169783028 -0.000637659936211484 -0.114606649649484 0.993407736293614
1627729523.84815 4.94359872329734 -1.45909775391102 0.0296707363385131 0.00261236434674192 -0.00139296852042238 -0.0970798871846913 0.995272189250473
1627729524.01511 5.06270767557509 -1.49459188541625 0.0226618280733115 0.00119676161548742 -0.00237713302776245 -0.0788654931591975 0.996881713639567
1627729524.18224 5.19864455338462 -1.49821309812714 0.0294542192099067 0.00248737578415705 -0.00100389048091596 -0.0599466622480647 0.998197977783429
1627729524.34935 5.30856671187455 -1.52363786164038 0.0227214819456887 0.00230472872524453 -0.0016546554693885 -0.0401153568783315 0.999191027023014
1627729524.51615 5.42949262159128 -1.54157433476125 0.0164192865517479 0.000765208946717296 -0.00216607048557294 -0.0199703636264536 0.999797933169771
1627729524.68308 5.55163413471724 -1.53255270185908 0.0333000731333509 0.00256058013061613 -0.00113504609400296 -0.00223211557793814 0.999993586359336
1627729524.85025 5.68259690835666 -1.52379455461973 0.0350790440614019 0.00124608886216375 -0.000741251965277601 0.0128024962983112 0.999916993503262
1627729525.01715 5.79265348424334 -1.52798947357961 0.0326616569784117 0.00076259085087807 -0.00205721297940133 0.0230287183024838 0.999732396425812
1627729525.1869 5.93807700639215 -1.52787700242436 0.0248334994385911 0.00178072630973844 -0.000395427824397956 0.025785184354384 0.999665842628654
1627729525.35123 6.01781731934409 -1.50698788950301 0.0339516701867922 0.00121616298538548 -0.00113128822986036 0.0224710008768644 0.999746115398368
1627729525.51836 6.14666764953702 -1.50993604418774 0.0405675898991274 0.000238298359103917 -0.00193800501698814 0.0184272226866957 0.999828297666405
1627729525.68802 6.25965175509829 -1.50319694912848 0.0336600498011475 0.00143020315160026 -0.000970219738440669 0.0134391001415358 0.999908197676162
1627729525.85091 6.3379717378181 -1.50319805147879 0.0397843286205379 0.000596946391862202 -0.00140842174085015 0.00878163924751094 0.999960270618454
1627729526.01916 6.44608891832438 -1.49672887654257 0.0456300389859224 0.000556773907756413 -0.0021511877491633 0.00461166571739777 0.999986897380858
1627729526.18703 6.55524899998404 -1.4944085331096 0.0431424192691379 0.000945177129052723 -0.00141884272774963 0.00162682227994022 0.999997223483534
1627729526.35061 6.64499286218286 -1.4891434775113 0.0433158106278063 0.000414383087278979 -0.00154425887824809 -0.000857802634506887 0.999998353861552
1627729526.51991 6.75077382574064 -1.49635364360283 0.051353383543134 0.000179521651383288 -0.00245234411974718 -0.00347378653726693 0.999990943252682
1627729526.68712 6.85563705047569 -1.4924559511999 0.0454189352391867 0.000126308194178183 -0.000356063483874151 -0.00385989075655824 0.999992479225911
1627729526.85111 6.94423547103419 -1.48648028115825 0.045302091088236 0.00108416973756955 -0.00201938672630785 0.00293997143814395 0.999993051586446
1627729527.02117 7.05520946002995 -1.50276993780964 0.047402415420215 0.000472711207460623 -0.0024889710177494 0.0134259197979394 0.99990665876619
1627729527.18811 7.16036118843439 -1.48463327517674 0.0512219420298522 0.000885106023864937 -0.00099271198869595 0.0238835354299197 0.999713862985605
1627729527.35213 7.23881518220491 -1.47356418793304 0.0423460021208846 0.00112022327535502 -0.00220959419663083 0.0340529112309999 0.999416961047787
1627729527.52191 7.35572797847786 -1.48695402433849 0.0505347418865758 -4.70465084559106e-05 -0.00273221717500463 0.0427658705817854 0.999081384617548
1627729527.68907 7.45651345775789 -1.46598756492799 0.049249456982331 0.000916789757007404 -0.00150666184259065 0.0446712851505336 0.999000183057858
1627729527.85729 7.53919445497353 -1.45385585301739 0.0506926704322031 0.000531830559157546 -0.00195619242741729 0.0418532633709797 0.999121711711162
1627729528.0231 7.65301220050531 -1.46327703961449 0.0520180637067128 -0.000369428085591333 -0.00259076653117823 0.0359092322231012 0.999351629053967
1627729528.1904 7.76037993540906 -1.44901767506348 0.0445023212588901 0.000494937487112781 -0.000744354363332868 0.0283774311556479 0.999596879934342
1627729528.35685 7.85626135329336 -1.42606729984347 0.0484572566219716 -0.000214790501698421 -0.00223861002829965 0.0207510221010631 0.999782145055583
1627729528.52499 7.94946015457829 -1.44386612790347 0.0662602193814647 0.00029991004709384 -0.00261610687324256 0.0153841262878986 0.999878189929728
1627729528.69067 8.05752635755136 -1.41989462862301 0.0602478897964448 -0.000247129484244971 -0.00102015590509712 0.0120155187623445 0.999927260113364
1627729528.85503 8.1495063179937 -1.42049796894302 0.0488080868709463 0.000267010454890415 -0.00257271047476695 0.011287061933376 0.999932953801975
1627729529.02502 8.2541698393349 -1.4349116710719 0.0625827371638677 -0.000228018778103915 -0.00230847771644195 0.017110421398715 0.99985091509566
1627729529.19123 8.35719321011856 -1.42110552462605 0.0685403661248204 7.11301503825325e-05 -0.00182657407540162 0.0260642249410433 0.999658599095647
1627729529.35743 8.44391071597612 -1.4006200614418 0.0509219335284914 0.000561669003783308 -0.00309776087834166 0.0349184740510978 0.999385205301446
1627729529.52714 8.55096342312448 -1.41193771133409 0.0693724958157179 -0.00025739230052287 -0.00263289569355775 0.0420460433876462 0.999112171803004
1627729529.69437 8.65585231525418 -1.39333035963225 0.05740374002509 -0.000467454236932804 -0.00178198335437037 0.0481614032081373 0.9988378673553
1627729529.85957 8.74445634574266 -1.37674983980515 0.0585769760496813 -0.000239627379660101 -0.00250739357832989 0.0549159901768959 0.99848780141725
1627729530.02704 8.84872131387228 -1.37639480840647 0.075396785925826 -0.000140353210234489 -0.00296742308211513 0.0627320107959378 0.99802598639651
1627729530.19361 8.9516740865536 -1.36161326225856 0.0697227131765699 -5.10438199751089e-05 -0.00208594124809942 0.0698633320917795 0.997554390032279
1627729530.36055 9.04003861921906 -1.34254507339613 0.0719008406866665 0.000931854279966824 -0.00215693243992392 0.0782961880756095 0.996927372591845
1627729530.52799 9.15906970654716 -1.35243619887079 0.0727940703994299 -6.82534365396457e-05 -0.00232555198560712 0.0869783242068419 0.996207487558491
1627729530.69447 9.25607814720763 -1.3071088753269 0.0638292252873358 -0.000805080700270856 -0.000867364240340277 0.0930096801464084 0.995664501186722
1627729530.86136 9.33878320653183 -1.29366528263167 0.0657322960897901 0.000144052405736879 -0.00301201775182023 0.0961365418994218 0.995363587996662
1627729531.02881 9.45306905766869 -1.28379285670353 0.0839247312198529 -0.000425278163037998 -0.00257788645352117 0.094687823611369 0.995503585980311
1627729531.19539 9.54923905305593 -1.24965047716499 0.0607069304302515 -0.000696217252757932 -0.00128541404244241 0.0918470643038447 0.995772052113857
1627729531.3622 9.64250663075959 -1.24092534629967 0.071314228709181 0.00170365472932646 -0.00152150855950647 0.0859061772921149 0.996300612905223
1627729531.53004 9.73638758512765 -1.22227863061259 0.0801532528504011 0.000160848284959716 -0.0020192128684057 0.082046600641184 0.996626435647002
1627729531.69628 9.83675619923779 -1.20366330226307 0.0686695015001232 -5.20176339847259e-05 -0.00225094222327297 0.0805691269251114 0.99674648047525
1627729531.86319 9.9242416785151 -1.17915413955741 0.07189981266065 0.00153127080166568 -0.00177057363373901 0.0843979252010098 0.996429380588762
1627729532.03091 10.0356480160965 -1.1764567821697 0.0864438624034295 0.000819845604084317 -0.00205202625634659 0.0942767465673412 0.995543576192477
1627729532.19711 10.1370048993935 -1.14019920134802 0.067502216112383 5.81259469556108e-05 -0.00231478546056331 0.10598806248424 0.994364706232317
1627729532.3642 10.2209327264672 -1.12756956710635 0.0688028745629132 0.00109811716261976 -0.00286721411352207 0.119379349057565 0.992843967721271
1627729532.53167 10.3125752717559 -1.11331940919091 0.0755420227433317 0.000127476414728395 -0.0032495379458451 0.134009508165555 0.990974710057794
1627729532.6983 10.4353174628027 -1.08182172961608 0.0728667592056158 -0.000178170463217096 -0.00334147145441092 0.148368689156575 0.988926455759863
1627729532.86529 10.4989260261565 -1.0449553235092 0.075065011591414 0.000772628007148786 -0.004746384929952 0.16614673927389 0.986089314364938
1627729533.03293 10.6060027298914 -1.03543028819623 0.0769232801501012 -0.000434653966224383 -0.00404474555787393 0.185393756834703 0.982655894011742
1627729533.19943 10.7097160290159 -0.970226622178395 0.0882771819566985 -0.000357389644442726 -0.0030582550665566 0.207704992240752 0.978186667025706
1627729533.36614 10.7854397279334 -0.942373685793107 0.0819867299268465 0.00150755399910242 -0.00450069314708765 0.231915633804547 0.972724323659674
1627729533.53385 10.86704715471 -0.917418801229138 0.0865452651914668 -0.000430031965510146 -0.00436286233484648 0.25769390489887 0.966216658872495
1627729533.7005 10.9636522737498 -0.842370660766 0.092953188091884 -0.000532428839110134 -0.00378671824185711 0.284964232398783 0.958530523007933
1627729533.86764 11.016445062681 -0.795006888639479 0.0794196989617698 0.000118082038912675 -0.0058945245757112 0.312410604104033 0.949928868431743
1627729534.03474 11.1196012538349 -0.761077863452862 0.0855517172059732 -0.00130040299670819 -0.00413685146625382 0.339648151843499 0.94054257126474
1627729534.20165 11.2004933180184 -0.65909537295793 0.0896008156140963 -0.000690577855126059 -0.00382930864599867 0.369004326759058 0.929419531928727
1627729534.36856 11.2331679275479 -0.608971443098421 0.0926805088446679 0.000202204894821666 -0.00477333515014174 0.39944354919992 0.916745343804535
1627729534.53831 11.316361284976 -0.563261962661466 0.0878372126585071 -0.000850736444047367 -0.00376092017537266 0.429176113836555 0.903212596811564
1627729534.70272 11.3988276919325 -0.465053233543048 0.0913266926881927 8.48778961644958e-05 -0.00359568328253336 0.460356639607247 0.887726775661857
1627729534.87021 11.4137485008054 -0.39758758498052 0.093321574386951 -0.000255026338959035 -0.00438149494776293 0.491117030298256 0.871082544891476
1627729535.03878 11.4923350228615 -0.317992867193225 0.0910722166932369 -0.00164981617167738 -0.00454373542417104 0.521133292454206 0.853461612534995
1627729535.20407 11.5390794736452 -0.206885933037435 0.0834942905000621 -0.00108053172630895 -0.00309954576257654 0.552207577203722 0.833700196081331
1627729535.37132 11.5730744045678 -0.132085599884792 0.0944455247022644 -0.00104776263045044 -0.00478092869592606 0.581893981314812 0.813249924330689
1627729535.5388 11.6282255114081 -0.0348343142040452 0.099313992994486 -0.00203889538699679 -0.00387898478011333 0.610561580212359 0.791956661157203
1627729535.70511 11.6433085218991 0.0837324643857357 0.0800718143629768 -0.00119837465523976 -0.00258111624641487 0.640262891227424 0.768150591911643
1627729535.87283 11.6518749947421 0.171238972875331 0.0966307696093995 -0.00133343473243383 -0.00325850273835884 0.668281279570104 0.743900353197834
1627729536.03929 11.6795765540105 0.265174057083804 0.089693686322125 -0.00227762537699426 -0.00376580348641423 0.695443621045621 0.718567186207177
1627729536.20611 11.6709724840117 0.373227180424392 0.0722402564225779 -0.00154879451164931 -0.00308826263351622 0.722504098108083 0.69135800572966
1627729536.37501 11.6576776712825 0.477925864839888 0.103992574966778 -0.00189204565486762 -0.00317325455242344 0.748058318612797 0.663622711013556
1627729536.53967 11.6561324423524 0.57380070857687 0.106452943481363 -0.00277496762043186 -0.00314402644861745 0.772563454709125 0.634923714394334
1627729536.70802 11.6476646416676 0.68093491256771 0.0812016189121393 -0.00165254776866227 -0.00324566861147368 0.797474645329616 0.603341466151251
1627729536.87457 11.5899291987574 0.776087550892751 0.0955754504494978 -0.00388380293772273 -0.0035417592749471 0.818203942602978 0.574904061844167
1627729537.04044 11.5714103257727 0.881867332781071 0.0931388358916293 -0.0027423851584691 -0.0030265956274977 0.83270893135049 0.553695904528537
1627729537.20906 11.525903070566 0.997312422957125 0.0767257758435396 -0.00342846870917399 -0.00258729543400639 0.837391285627623 0.5465870344781
1627729537.37549 11.4643256687239 1.07572393959817 0.0982035160823559 -0.00353541007115897 -0.0033350210649146 0.83483760330705 0.550474844670187
1627729537.54192 11.436795813966 1.17410279341119 0.0966177294938526 -0.00293860802428537 -0.00360806617816618 0.830284025643345 0.557321077299984
1627729537.70919 11.3913027141758 1.28932023918176 0.0868255060605443 -0.0033292554059359 -0.00480815161798138 0.82552074682479 0.56434146958938
1627729537.87641 11.3327787079824 1.38457241445362 0.0994670512184121 -0.00378910476357781 -0.00478341122299584 0.819416520836416 0.5731660553823
1627729538.04285 11.3144821227611 1.48816981455749 0.104980379313132 -0.00318379088724251 -0.00421124325248989 0.813343280483166 0.581760119807757
1627729538.21005 11.273397202986 1.61320419539196 0.0918626376338129 -0.00221249422836076 -0.00396800814086163 0.807464316211891 0.58989892170197
1627729538.37703 11.2285501348861 1.70649919813394 0.0989416513217113 -0.00424025595821065 -0.00441798959298181 0.800475706445899 0.599333917768137
1627729538.54638 11.2036243158499 1.80528378462354 0.0898941040953242 -0.00167259012198859 -0.00430115390341838 0.793866230934937 0.608074921287286
1627729538.711 11.1860939745912 1.92252165573763 0.0983771818566691 -0.00194036936410618 -0.00452486073984991 0.788251667122342 0.615333299830965
1627729538.87865 11.1269532645455 2.0337893772021 0.100689877272542 -0.0030252295204412 -0.00557726946187117 0.780819970812048 0.62472387118852
1627729539.04467 11.1213697405006 2.12998824577955 0.104937149355216 -0.00330652803996499 -0.00459349511355835 0.773769470871702 0.633442004150254
1627729539.21237 11.1034856574692 2.25970427176954 0.0918227194766361 -0.00204513050002479 -0.00451380613526636 0.767413761761564 0.641133029296087
1627729539.37957 11.0791955840688 2.36430189013728 0.10555306979155 -0.00189545312299952 -0.00350128287147791 0.759772449260818 0.650176878718345
1627729539.54557 11.0554449502189 2.46201693473278 0.100121539036931 -0.00232027704129108 -0.00396790180379067 0.752513096518289 0.658561243650264
1627729539.71342 11.0454392139385 2.57198960783147 0.0968986365311931 -0.00275562110443918 -0.0039654748911245 0.749003600438802 0.662548328871885
1627729539.88032 11.0074095983536 2.70433836842564 0.0906160156045731 -0.00365993063296411 -0.00507557781044104 0.748058544768436 0.663603237647755
1627729540.04664 10.9902130070725 2.77919695518667 0.109922665800146 -0.00206046610753429 -0.00474860707310992 0.751297460180197 0.659943430558309
1627729540.21389 11.0058412064208 2.91254169948662 0.0870548004011191 -0.00329062857760052 -0.00265195630692437 0.757935318255842 0.652316021749984
1627729540.38107 10.9508106252496 3.03646869157532 0.0935397813175478 -0.00358463761992655 -0.00427510287081749 0.767772995091545 0.640697668074995
1627729540.54738 10.9597072343525 3.12449956641019 0.118188493336426 -0.00293050757629764 -0.00348760656234247 0.780013714595494 0.625745837995548
1627729540.7145 10.9426516210064 3.24833777740598 0.09540585546227 -0.00225912059183086 -0.00361577542981771 0.794464568602602 0.607295539072431
1627729540.88194 10.8894544080114 3.34486538913758 0.104780703493047 -0.00354700668936208 -0.0046786320720962 0.808409141865399 0.588591699307702
1627729541.04841 10.8695494050858 3.43606905205189 0.103772874714801 -0.00199138756466616 -0.00402379937262547 0.822786744266021 0.568332487963073
1627729541.21653 10.8312300834339 3.55782099899329 0.103072891835279 -0.00314600803234001 -0.00485501873483226 0.83754752654864 0.546333846836162
1627729541.3833 10.7687174543614 3.65216491257879 0.10232580837183 -0.00508110377767832 -0.00607624836483475 0.85178950956604 0.523824295907946
1627729541.54949 10.7281142011767 3.74696886010267 0.111917919287847 -0.00336523206683423 -0.0045880098137768 0.865719619065208 0.500496919615572
1627729541.71692 10.67658324905 3.86492424801826 0.0994233466193679 -0.00419454211805784 -0.00369634882203256 0.879502860917017 0.475860757428671
1627729541.88694 10.5862819344285 3.94582712838 0.0959784805257574 -0.00565219534741874 -0.00506332867433119 0.892010144319563 0.451951676422914
1627729542.05049 10.5474396048619 4.01319752147883 0.115323425918029 -0.00343841139687392 -0.0038783359045606 0.903511737795144 0.42853200056014
1627729542.21787 10.4795929059171 4.12104854951296 0.108295932606758 -0.00317142071801046 -0.00459583607322503 0.911383739655525 0.411519743721886
1627729542.38876 10.3876424319993 4.20803378340081 0.104111678027758 -0.00435672418461931 -0.00776639189105684 0.91678762272908 0.399275790553516
1627729542.55153 10.3227997840997 4.26903568197741 0.104862376559972 -0.00406724054720279 -0.00659961137460506 0.92167179175592 0.387893040625206
1627729542.71957 10.2436857364615 4.37183708099626 0.105399737398781 -0.00201623090489769 -0.00653413134837529 0.927581475553053 0.373558357089333
1627729542.89002 10.1281299492479 4.44219687059994 0.107387084356703 -0.00413771686677374 -0.00652450948064846 0.932657129515442 0.36068128429291
1627729543.05251 10.0799472656677 4.50429213246787 0.0984917375823941 -0.00314298812590073 -0.00535924737544745 0.937755939921913 0.347239394703969
1627729543.22289 9.99584244630632 4.5976326027535 0.105234888386427 -0.00353348937863633 -0.00521358500436826 0.943288895855128 0.331913229535413
1627729543.39072 9.87437095747697 4.66276752310768 0.112630659485271 -0.00417958302699165 -0.00609711440262821 0.947882773212323 0.318533521829332
1627729543.55333 9.80644530226747 4.72003100178899 0.0980378256014739 -0.00407003346269762 -0.005633637215765 0.952157840712047 0.305527647406753
1627729543.72382 9.73088977742252 4.79396805234144 0.110195085826612 -0.00325254714671494 -0.00694104170133878 0.95676064979253 0.290775346076202
1627729543.89162 9.61545818684929 4.84290794230989 0.109219267879017 -0.00468896651956871 -0.0067447928162236 0.959954540967534 0.280035356051079
1627729544.05438 9.57297142282561 4.87585557258549 0.0933838231415234 -0.00430845339498212 -0.00613480441714195 0.963323033726054 0.268239695229731
1627729544.22511 9.50155664190483 4.93981786913924 0.109368628793158 -0.00290824595711754 -0.00623775795033219 0.966643711704965 0.256032355577288
1627729544.39214 9.39773351183494 4.97044533930219 0.111601614509182 -0.00456110254372332 -0.00754323374511977 0.969549721572605 0.244735844057907
1627729544.55541 9.3486267549001 5.00012462587516 0.0918649112277661 -0.00546719748234085 -0.00652840407699283 0.972852513326587 0.231269273804455
1627729544.7231 9.27032567475527 5.06442949151116 0.112789456747369 -0.00276237470047317 -0.00562008375772955 0.976530281589702 0.215289091880909
1627729544.89059 9.16985127606585 5.0973360105886 0.111713550291487 -0.00505313794538914 -0.00664077678353019 0.980097624286936 0.198340648248713
1627729545.05362 9.10690469041129 5.11528812661516 0.0962559015333618 -0.00418403483507876 -0.00611362240558162 0.983741400596755 0.179437939760566
1627729545.22315 9.02207239439044 5.16678360946863 0.109432688955664 -0.00298501149128471 -0.00631976225402513 0.987831823179207 0.155368720873584
1627729545.39159 8.91414565350248 5.19681455069101 0.11722384102346 -0.00440431764194344 -0.00685627218014463 0.991168731413606 0.132356108230194
1627729545.55436 8.85034271744266 5.20413277844013 0.0946769506464596 -0.0042090785514019 -0.00610840305357533 0.994069856199495 0.108490055145159
1627729545.72417 8.76118393963318 5.23166073142362 0.113369348533314 -0.00280669858853341 -0.0066483950597689 0.996652517987581 0.081435125561248
1627729545.89238 8.65298996512191 5.25651324596384 0.117093944317077 -0.00262333089850564 -0.00534606789065489 0.998438820199853 0.0555379150763796
1627729546.05826 8.57886395188528 5.25078046313691 0.107018114316682 -0.00319825046184128 -0.00560410448336021 0.999512739777156 0.0305392899407546
1627729546.22485 8.47546678360066 5.27755776263303 0.119648494918326 -0.00194811029521107 -0.00513344249948758 0.99998319061236 0.00186309610796649
1627729546.39295 8.36042521563473 5.27326649506405 0.112867748918644 0.00489326674050905 0.00572927309110969 -0.999628631552459 0.0261883628929348
1627729546.55938 8.29690669462086 5.2623658472757 0.098496934166837 0.00319137788075917 0.00590021076545282 -0.998389000711557 0.0563418661239126
1627729546.72586 8.19661149047626 5.250243698145 0.117667017505604 0.00271867832323109 0.00727150634348286 -0.996472977937368 0.0835544027822909
1627729546.89394 8.08261262885405 5.24574704582841 0.112407969431024 0.003137426476549 0.00653676571743077 -0.995100457328627 0.0986027741669432
1627729547.06004 7.98496096096849 5.20655848596842 0.103117879753839 0.00407059837419327 0.00494632832933193 -0.99476317938033 0.102005789120381
1627729547.22689 7.89867998185695 5.20002391363354 0.118087198886487 0.00333390775220787 0.00654144376837429 -0.995130587212175 0.0982914491055906
1627729547.39511 7.79264040509934 5.17605399093117 0.10665840948907 0.00632964378379445 0.00754490609963089 -0.995735848583285 0.0917231151217818
1627729547.56197 7.74814897411547 5.16051632640168 0.107856419366075 0.00464175589854431 0.00808927427614181 -0.996321324233708 0.0851870683910114
1627729547.72838 7.69963600378437 5.16394202803699 0.139609855529087 0.00558369195161424 0.00997385072219254 -0.996556124235562 0.0821293853292205
1627729547.89606 7.67667351412524 5.15926288787639 0.104774784380301 0.00575978190518403 0.00957356596982387 -0.996804779267127 0.0790911106082121
1627729548.06212 7.6932296499355 5.13445121404627 0.109396307027827 0.00406442355247163 0.00926898765081907 -0.996983009200952 0.0769574278008973
1627729548.22902 7.65563307262508 5.15171503649452 0.114511952732356 0.000914132716510406 0.0101995981346449 -0.997143998901686 0.0748263189902022
1627729548.39753 7.6014792663921 5.13315774998805 0.116865525138731 0.00416845118865776 0.00989505485611189 -0.99751857623931 0.0695801836845961
